the teahouse pond mark one corner of the Old Chinese City -lrb- Nanshi -rrb- , once deem a danger zone for european visitor .you might still get lose in this maze of backstreet , reminiscent of a north african souk , but much of it have be renovate , tastefully , into the Yuyuan Shopping Center .there be still shop from the old bazaar day sell chopstick , medicine , bamboo fan , silk , and incense .	the Yuyuan Shopping center , located in the Old Chinese City -lrb- Nanshi -rrb- be recently renovate much easier for tourist to navigate than if try to shop in the maze of backstreet in the area .
the apostle Paul arrive in a.d. 59 with he disciple Titus , whom he leave behind to convert the islander to Christianity .Titus have a hard time combate the Cretans ' pagan belief , and be martyr for he overzealous effort .but Christianity eventually triumph to achieve the strong orthodoxy of today , and Titus become Crete 's patron saint .	proudly emblazon with the Lion of St. Mark , the port and fortification of iráklion -lrb- call Candia under Venetian rule , as be the whole of Crete -rrb- , Chaniá , and Réthymnon bear witness to the Venetians ' ambitious public building program .
the wall look directly onto the igreja de Santa Maria do Castelo -lrb- Church of St. Mary of the Castle -rrb- , most likely build on the site of the old mosque .the gothic portal be the only original 13th-century part of the building to have survive the devastating 1755 earthquake .in the chancel be the large tomb of Dom Paio Peres Correia , who drive the Moors out of Tavira in 1242 .	igreja de Santa Maria do Castelo , build over the location of mosque , contain two significant architectural feature : a gothic portal , which be the only original part of the building to survive 1755 earthquake , and a cancel contain the tomb of Dom Paio Peres Correia who liberate Tavira from the Moors in the 13th century .
the political status quo under the United Bermuda Party continue until November 1998 , when the plp -lrb- progressive Labour Party -rrb- win a unexpected landslide victory in the general election .this not only surprise the old school but usher in a new era full of opportunity for development as the island keep up with a rapidly change world .challenge include environmental and housing issue as well as problem of unemployment , unknown in modern Bermuda until the final year of the 20th century .positive long-term solution will ensure that Bermuda continue to enjoy the wealth , security , and comfort it have create for itself .	Bermuda 's Progressive Labour party champion many progressive cause , include environmental issue , housing , and unemployment , which help prepare the island for continued prosperity .
Zihuatanejo be claim for the spanish crown by Juan Alvarez Chico in 1522 .the town and port see little action during colonial day and it slumber quietly , host a few lose galleon and pirate ship that happen to stop for repair or supplies .local lore tell how one such ship , upon return from its travels to China , lose hundred of roll of silk .the name La Ropa -lrb- `` the Clothing '' -rrb- be give to the beach where the silk later wash ashore .	Spain claim Zihuatanejo in the 16th century but the town be hardly visit during colonial time , except for a few wayward galleon and pirate ship need repair , of which one reportedly lose hundred of silk roll that later wash up on short , give the name La Ropa -lrb- `` the Clothing '' -rrb- to the town 's nearby beach .
the Museu Romàntic display the furniture and accoutrements of a wealthy 18th century , as well as a large family of antique doll .on the hillside and lane be the villa of wealthy Barcelona family , while the street between the beach and railway station be gear for food and frolic .in late spring , the street be carpet with flower for the procession of Corpus Christi .Sitges be home to one of Spain 's largest gay community , and be a magnet for gay traveler year-round , but particularly during carnaval .gay and nudist beach be just beyond the town beach .	the compound building have wall decorate with photograph and painting of abbot and partisan ; one room have a battle-plan relief map of the 1866 incident .
another restful spot be the River Viewing Pavilion -lrb- Wangjianglou -rrb- , in a park along the south bank of the Jin River .more than 100 kind of bamboo grow here .as in other traditional Chengdu park , there be pavilion and tower , rock garden , pond , and shady path .river viewing of a different type be recommend at the site of the Dujiangyan Irrigation System , 57 km -lrb- 35 mile -rrb- northwest of Chengdu .this ambitious irrigation and flood-control project , build in the third century b.c. , be still in use .the lush hill along the shore provide a poetic setting for a engineering wonder .	the Dujiangyan Irrigation System be build in the third centurcy B.C. to control flooding of the Jin River , which enable later designer to build such wonder as the River Viewing Pavilion -lrb- Wangjianglou -rrb- in a scenic park to the southeast in Chengdu .
although the first mention of the town date back to 1498 , there be really nothing here of historical significance .the town itself , especially Calle San Miguel , be simply a profusion of shop .at the bottom of San Miguel a series of wind stairway , line by shop of course , lead down towards a 7 km -lrb- nearly 5 mile -rrb- sweep of golden coastline .this consist of six beach connect by the wonderful Paseo Maritimo -lrb- beach promenade -rrb- and break only by the rocky promontory of Castillo de Santa Clara , which separate the Bajondillo -lrb- east -rrb- and carihuelum -lrb- west -rrb- section of town .	the national park of El Torcal de Antequera be a high limestone plateau that have be erode by rainwater into a fantasy landscape of fluted pinnacle and tower .
the Costa Blanca 's reputation for magnificent beach and lively resort come from the northern stretch of coast .take the n-332 from Alicante and drive through Campello to the fishing port of Villajoyosa .this picturesque village , some 30 km -lrb- 18 mile -rrb- from the provincial capital , be more authentically spanish in character than Benidorm , its cosmopolitan neighbour .	due to its core work class , the fishing village of Villajoyosa maintain more of a classic spanish character .
as a essentially 19th-century phenomenon , Shanghai mature too late to contribute to classical chinese art or culture .if historic monument be relatively rare here , it do not mean the city lack for sight .in Shanghai the interest shift to relic of uninhibited prewar capitalism and scene of the city 's contemporary energy and flair .	chinese performance combine amusement with edification in a glittering package few western impresario could afford to mount .
perch on the edge of the Bairro Alto be one of Lisbon 's most evocative sight , the shell of the 14th-century Igreja do Carmo , which be pack with worshipper on all Saints ' day , 1755 , when the terrible earthquake bring the roof down .the church remain deliberately preserve as a atmospheric ruin .nearby , the sumptuous 16th-century Igreja de São Roque feature a lavish baroque chapel of São João Baptista -lrb- St. John the Baptist -rrb- and a small museum of sacred art .	however , you do not have to go in search of snow to ski ; the Glacier ski center in Pankow have the longest indoor ski course in the world .
eco - and adventure-tourism fan will feel they have reach nirvana here .with a increase number of tourist look for these option , the Mexican Association of adventure travel and eco-tourism -lrb- amtave ; Tel. -lrb- 5 -rrb- 663-5381 , or www.amtave.com.mx -rrb- be form to offer information about the most qualified guide and authentic service provider in each area of Mexico , and can direct you to qualify member in the area .	one of the town 's main attraction be the natural phenomenon of the Bay of Fundy 's extraordinary tide , with a variation from low to high tide of 8 .
Sailing : Weekend and summer sailing be very popular with Athenians as the crowded marina such as those at Pireaus testify .tournament occur regularly throughout the summer , and even the child have they own league competition .several company have boat to rent -- with crew or `` bare '' if you have a skipper 's certificate .contact the Hellenic Sailing Federation , Odos Xenofondos 15 , Tel. 01-3235560 for more detail .	Athens feature a very active sailing community , especially in the summer which feature tournament both for adult and child .
to the west of the Acropolis stand another small range of hill now cut by footpath and cover in tree offer cool shade in the heat of summer .this area , reach by cross Odós Rovertou Gali and walk up behind the Dionysus restaurant , offer splendid view across to the Acropolis -lrb- it be the best place for afternoon overview -rrb- , and the sound and light show auditorium be locate here for this reason .several archaeological site can be see and the area be much less crowded than the Acropolis itself .you 'll also see the 16th century church , Ayios Dimítrios Loumbardhi , nestle under the woodland canopy .	follow this , new defensive wall be construct that include element of the ruin old Temple of Athena and the old parthenon .
as a delightful alternative to drive , you can travel from Vancouver to squamish aboard the Royal Hudson 2860 steam train , a regular old puffer give you a close-up view of mountain and forest .the round trip take 6 hour , include a 2-hour stopover in Squamish allow for a walk over to Shannon Falls .you also have the option of make one leg of the trip by sea -lrb- 30 minute longer -rrb- .Board the morning train in North Vancouver at the bottom of Pember Street and return from Squamish on the MV Britannia ferry -- or vice versa , start from Vancouver 's Harbor ferry dock at the bottom of Denman Street .	common scenic option from Squamish to Vancouver be the Royal Hudson 2860 steam train that provide a great view of the famed Pacific Northwest landscape along with a stop to see Shannon Falls or travel by sea on the MV Britannia ferry .
at the beginning of the 19th century , Napoleon manage to drag Portugal into the heat of Europe 's conflict .France invade in 1807 when Portugal refuse to close its port to british shipping .the royal family flee to Brazil aboard a british ship and the british general , Arthur Wellesley -lrb- later the Duke of Wellington -rrb- , counter the invasion .the final battle come in 1810 -- 1811 , when the French , unable to pass the huge fortification at Torres Vedras , retreat back to Spain .	two of the more popular of Budapest 's first division football team be currently Kispest-Honvéd and Ferencváros .
Wood carving be make from a variety of native tree .some of the best be make from the lignum vita , the bahamian national tree , and from the wild tamarind .the carving come in a bewildering variety , though animal and fish motif seem to predominate .always check a piece thoroughly before you buy as they be vary in quality .do not buy wood if it look green -- this usually mean the wood have not be allow to season , and it may split as it dry .	the wild tamarind , the bahamian national tree , be popular with local artisan for carve a variety of trinket available for purchase .
the chinese arrive in the wake of the great Taiping rebellion of 1851 , seek security and prosperity in what they be tell be California 's `` Golden Mountains . ''they suffer both exploitation by chinese entrepreneur , who use they as indentured labor , and discriminatory taxation by the state legislature .the worst-treated , however , be the native Americans , whose number dwindle rapidly not only as a result of disease and malnutrition but also because of systematic massacre in the 1850s by californian militia .	you can get to almost all these place by train or bus , and air travel be quite cheap .
fishing : you do not need to be a professional angler to enjoy a relaxing day 's fishing .just about every male over the age of five can be find sit on the sea wall wait for a bite and it be amazingly relax to be let the rod do all the work .or you can rent a small boat and head out into deeper water .contact the amateur Anglers and Maritime Sports Club at Moutsopoulou Quay , Tel. 01-4515731 for more detail .	fishing be a popular and relaxing pastime enjoy by the local who sit out on the sea wall angling for a bite .
on the site of the gothic complex of the Hospital de la Santa Creu -lrb- Hospital of the Holy Cross -rrb- , a hospital and refuge for pilgrim stand for a thousand year .Gaudí die here in 1926 .the present structure be begin in 1401 .look for the frieze of 16th-century tile on the life of St. Paul in the entryway of the Institut d’Estudis Catalans .the hospital 's courtyard be restful , with bench near orange tree ripe with fruit in summer .exhibition of art and book be hold in the various hall off the cloister .	though over a millenium old , the current hospital structure be start in 1401 and contain wonderful element like a frieze of St. Paul 's life from 16th century and a quaint courtyard with invite bench and fresh orange blossom in the summer .
waterwheel have be operate in the Murcia region for over a thousand year .you can see one at La Ñora , 6 km -lrb- 31⁄2 mile -rrb- from the Murcia city centre .the original wheel have be replace with a steel one , but the moorish system be otherwise unchanged .a few kilometre -lrb- a couple of mile -rrb- farther , in the direction of Granada on the n-340 , the Museo de la Huerta -lrb- Agriculture Museum -rrb- at Alcantarilla adjoin a second waterwheel , also of steel .museum exhibit present all aspect of murcian country life , include traditional furnishings .	waterwheel have be in use in the Murcia region for over a millenia and though the original wooden wheel have be replace with a steel wheel -lrb- as at La Ñora and the Museo de la Huerta -rrb- , the moorish waterwheel system remain largely the same .
since the time of the First Opium War -lrb- 1839 -- 1842 -rrb- , western nation have be push China to open its door to foreign trade .in 1860 , during the second Opium War , British and French troops forcibly occupy Beijing and exact treaty rights .foreign delegation , business , and missionary pour into the capital , take up residence in the Legation quarter , located just southeast of the Forbidden City .	after year of pressure to allow foreign trade , the french succeed in acquire treaty rights from Beijing after the second Opium War , release a outpouring of delegate , missionary , and business into the city .
this be a ideal island to put on you walk boot and take to the countryside .you will be well-rewarded , with small remote village , hide church , and a rural lifestyle to explore .though Cretans be bemused as to why anyone would want to hike without any purpose but the pleasure of it , they have a genuine welcome for traveler on foot .itinerary can range from easy flat short walk to steep mountain hike , though it be not advisable to head into the high peak without a guide .	hike in Crete be fill with much to see amongst the hidden village , church , and idyllic scenery - not to mention the friendly interaction with the local you will meet on the way .
tourist can choose between ordinary chinese passenger ship or more deluxe luxury cruise ship that cater to overseas visitor .the river boat that the chinese use lack frill , amenity , and guide .the luxury craft charge much more but offer a good range of tourist service , include decent meal .often reserve in part for package tour , these ship be also open to independent traveler , and stateroom can even be book in advance overseas with such line as Victoria Cruises .	once there , you should be able to count off all the other Canary Islands and , on a good day , see North Africa .
this stark mountain landscape of pine forest progressively thin out to more arid , craggy canyon above the fast-flowing river be the pioneer country that `` make '' British Columbia .drive east from Vancouver on the Trans-Canada Highway and follow the Fraser River north to its tributary , the Thompson , you be backtrack along the great exploration route trace by intrepid fur trader from the prairie to the Pacific .it be also the route unerringly follow by million of Pacific salmon between the ocean and they spawning grounds far inland .and , against all the odds of the terrain , it be the route the railway choose to carry the riches of lumber , mining -- and the first tourist -- across the continent .	drive eastward from Vancouver through the stark mountain landscape that define British Columbia , you retrace the not only the step of the original fur trader on they way to the pacific , but also Pacific salmon on they migratory journey and the railroad itself .
just around the corner and up a curving alleyway of vendor , the Great Mosque -lrb- Qingzhensi -rrb- trace its history to a.d. 742 .the serene and spacious complex consist of garden , temple , and pavilion , largely in the chinese style .the side gallery contain beautifully carve furniture and screen .the triple-eaved Introspection Tower -lrb- Shengxin -rrb- be a minaret from which many of xi’an 's sizeable muslim minority , include descendant of Silk Road traveler , be call to prayer .the prayer hall hold over 1,000 .	xi'an contain a sizable muslim community originate from exchange along the Silk Road , with its most famous mosque , qingzhensus , contain sizable grounds with chinese-influenced temple and garden , among its room for over a thousand in its main prayer hall .
Candlesticks , pot and pan , old-fashioned scale , bowl , and tray can be find across Portugal .cataplana make a delightful decorative or functional souvenir .the moorish tradition of produce cooking utensil from beaten metal be maintain in the town of Loulé , in the Algarve .	Portugal be a treasure trove for artisanal-yet-functional souvenir 's like bow , tray , and candlestick , which be often make in the old moorish tradition .
Sukarno 's association with the PKI lead to he be force to yield most of he power .only he honor role in the independence struggle save he from trial .in 1968 Suharto take over the presidency .	Suharto take over Bali 's presidency in 1968 after Sukarno be force to abdicate due to he tie with the PKI .
the neighbor suburb of San Marino be once own by railroad tycoon Henry E. Huntington -lrb- 1850 -- 1927 -rrb- , and he fine mansion now house the Huntington Library -lrb- 1151 Oxford Road -rrb- .its collection of rare book include one of the First Folios of Shakespeare , a Gutenberg Bible , and a first edition of Benjamin Franklin 's autobiography .the most seductive attraction be perhaps the 130-acre -lrb- 50-hectare -rrb- botanical garden , with its magnificent Rose , Desert , and japanese garden .	San Marino contain two main attraction : the Huntington Library with its large collection of book and the botanical Gardens , which range over a hundred acre - a rarity in the Los Angeles area - and contain several garden dedicate to specific style .
from the Golden Temple , continue descend the narrow lane and you will come to temple complex dominate by a five-tiered pagoda , the Kumbheshwar Temple , which be dedicate to shiva and date to 1392 .two pond in the temple compound be say to be feed by water from the holy Gosainkund Lake high in the Himalayas .during summer , thousand of devotee come to bathe in these pond beneath a richly ornamented shiva lingam .	in summer month , shiva devotee come to the pond at the Kumbheshwar Temple to bath .
the museum look out on East Lake -lrb- Dong Hu -rrb- , vaunted as the largest lake in any municipal park in China , with 33 sq km -lrb- nearly 13 sq mile -rrb- of invitingly clear water .boating , swimming , and fishing be popular here .of course , no chinese lake would be complete without its artificial island , causeway , and pavilion , several of which serve as teahouse festoon with peach and plum blossom , orchid or osmanthus , depend on the season .	common sight in chinese lake include artificial island , causeway , and pavilion , which may also serve as teahouse festoon with flower , depend on the season .
southwest of the Invalides be the Ecole Militaire , where officer have train since the middle of the 18th century .they former parade ground , the vast Champ de Mars , be now a green park stretch all the way to the Tour Eiffel .horse race be hold here in the 1780 , and also five World Fairs between 1867 and 1937 .in the 20th century , it have become the front lawn of the leave Bank 's most luxurious residence .it be also popular with american expatriate , who often can be see play touch football or softball game .	the vast park Champ de Mars stretch to the Tour Eiffel , big enough for host five World Fairs and even horse race , and invite enough for expatriate to take up popular foreign sport like softball or football on its lawn .
near the town of Lisse be the celebrated Keukenhof Gardens , a 28-hectare -lrb- 69-acre -rrb- showpiece flower garden which open its door to the public .you 'll find crocus , hyacinth , and narcissus bloom along with the tulip , in color you normally only see in you imagination .the landscape at Keukenhof be enhance by pretty windmill , add to the authentic dutch feel .there be also a restaurant and a gift shop where you can buy bulb , bloom , and other dutch souvenir .	it also have some of the oldest waterway , once so important for the delivery of goods from around the dutch colonial world .
two of Beijing 's top attraction , the summer palace and the Western Hills , be located northwest of the capital 's relentless urban sprawl .this be the beautiful , hilly countryside of the Haidian District -lrb- home to China 's top university and computer technology developer -rrb- .and closer to city center , the western precinct of Beijing be the site of four major temple , the Beijing Art Museum , and the Beijing zoo .	near the northern gate to the Forbidden City be the Imperial Garden -lrb- Yu Hua Yuan -rrb- , fill with small pavilion , ancient cypress tree , and complex rookery , all build during the Ming Dynasty .
german Qingdao suffer a curious fate during World War I. Japan , which join the Allied force , invade the city , imprison the survivor of the german garrison , and occupy Qingdao for the duration of the war .China be not able to regain sovereignty until 1922 .after the Communists come to power in 1949 , industrial development go forward .however , even though the population now exceed 4 million -lrb- include the outlying region -rrb- , Qingdao keep its quiet allure .	Japan invade Qingdao during WWI for the duration of the war , only return the region to China in 1922 .
in Lombok , ritual fight long ago take the place of war .the balinese and sasak hurl packet of cook rice at each other in the October perang ketupet festival .large crowd gather regularly in village in Lombok to watch peresehan contest in which man arm with rattan cane and leather shield lash at each other until the referee declare one of they the victor .	there be more fine beach towards the southern tip of the island , but you will need a four-wheel-drive vehicle to get there .
South of Hollywood Boulevard be L.A. 's most famous street , Sunset Boulevard .the section between Hollywood and Beverly Hills , know simply as `` the Strip , '' continue to be the playground of the rich , famous , young , and hip .a drive down Sunset can be dangerous , as the billboard tout the latest movie and record may make it difficult to keep you eye on the road .	LA 's most famed street , Sunset Blvd. , be fill with activity and people , though be aware that if drive , the boulevard be also fill with entice animated billboard know to distract tourist driver !
National unity and strength be renew under the Sui Dynasty -lrb- a.d. 581 -- 618 -rrb- , a brief prelude to the highest achievement of chinese art .the Sui build a stately new metropolis at Chang ' a , near the site of the old Han capital -lrb- present-day xi’an , in Shaanxi Province -rrb- .they also begin work on the Grand Canal , which be to link the rice-growing area of the Yangzi valley with Beijing , a engineering achievement comparable to the construction of the Great Wall .	the Sui Dynasty significantly improve national unity , build a new city at Chang ` a and start the work on the Grand Canal that connected Beijing with the rice field in the Yangzi .
Diexodos be a company that organize guide hike tour either by the day or longer .they can supply equipment and extra insurance if you need it .contact they at Tel. / fax -lrb- 0841 -rrb- 28098 .	the Diexodos company organize guide hike for one or more day and can even supply you equipment and insurance if you need they .
except for quotation on the wall from the New testament and christian science founder , Mary Baker Eddy , there be no decoration .some stain glass window be find in the older church , which also contain founder Mary Baker Eddy 's chair .she only address the congregation twice , as she wish to avoid any personal idolatry .a guide tour be highly recommend -lrb- you can only visit the original church by join a tour -rrb- .	the church be only visitable by guide tour and be itself sparsely decorate with a few New testament verse on the wall and stain glass window in the older church .
towards the northeast of the Beira Alta be the barren plateau of the Planalto -lrb- `` high plain '' -rrb- , a wild , cold , and sparsely populated region , but important enough to have be fight over by Portugal and Spain .the plateau 's isolation attract many Jews flee the Inquisition .the atmospheric walled town of trancoso -lrb- 43 km/26 mile to the north of Guarda -rrb- record this heritage in the stone carving above the doorway of jewish house .from mile around , you can see the powerful castle wall and strong keep build by Dom Dinis to fortify the border against Spain .	a unexpected bargain be cashmere sweater , in all style and color .
of all the spring in Jinan , the one with the most historical association be the Jet Spring -lrb- Baotuquan -rrb- .it be from this spring in the 17th century that the Qing Dynasty Emperor Kangxi take a swig and pronounce it the `` First Spring under Heaven . ''it be now surround by a carefully landscaped park .a short walk away be black Tiger spring -lrb- heihuquan -rrb- , its sweet water roar from the mouth of three tiger carve in a black stone cliffside .	the park contain baotuquan -lrb- Jet Spring -rrb- date back to the 17th century when Emperor Kangxi of the Qing Dynasty taste the spring 's water and declare it to be the `` First Spring under Heaven . ''
Champlain 's abitation of 1608 -- two wooden house and a storehouse for fur surround by a stockade and a ditch -- stand on the Place Royale , now a beautifully restore square of elegant 17th - and 18th-century house .in the center be a replica of a 1686 bust of Louis XIV .face the Place Royale , the church of Notre-Dame-des-Victoires celebrate french victory over the british before 1759 .	the two house and storehouse be the original habitation of Champlain upon which now stand the restore central square with 18th and 17th century house , the church of Notre-Dame-des-Victoires , and in the center a bust of Louis XIV .
the National Museum of Science and Technology -lrb- 1867 St. Laurent Boulevard -rrb- be in the style of science through fun and game .in Canada 's largest museum , there be view of the heaven through a huge refract telescope , do-it-yourself demonstration of balance and optics , and a plastic bubble with live chick hatch in front of you eye .but with all the new-fangled razzmatazz , the museum have not forget the charm of mint-condition antique car and , above all , old train engine -- behemoth from the great era of steam that truly `` make '' Canada .	provide a cultural counterpoint a block north of the Convention Center , Vancouver architect Arthur Erickson 's transparent Roy Thomson Hall glow at night to show off the throng of smart concert-goer attend the Toronto Symphony Orchestra .
with he ambition of unite the state of Brandenburg and Prussia , it be the Great Elector Friedrich Wilhelm -lrb- 1640 -- 1688 -rrb- who prepare Berlin to become a strong capital , and fortify it as a garrison town .the first newcomer be 50 wealthy jewish family who have be expel from Vienna in 1671 .then 14 year later 5,600 Huguenot Protestants arrive after be drive out of France by the revocation of the Edict of Nantes .at a time when France be consider the cultural master of Europe , these sophisticated merchant and highly skilled craftsman -- among they jeweler , tailor , chef , and restaurant-owner -- bring a new refinement to the town .	Friedrich Wilhelm be instrumental in the development of Berlin , shepherd in 50 affluent jewish family initially , and later , thousand of Huguenot Protestants flee France , who together greatly increase the town upper class with more refined craft such as culinary art , tailor , and jewelry making .
from behind the Ajuntament , take the short carrer d’hèrcules to the Plaça de Sant just for a quick peek at the church of Sants just i pastor and the small , charming , quiet square it sit on , evocative of a bygone Barcelona .the church be one of the oldest in the city , though often remodel .it be say that any will to which one swear before the church 's altar be recognize as valid by the court of Barcelona , a practice that date to the tenth century .	set back from the street be one of La Rambla 's great attraction and a constant in the life of Barcelonans : the Mercat de Sant Josep , also call La Boquería .
Tomar 's pleasant central square , Praça da Republica , be flank by the elegant manueline church of São João Baptista , with a unusual octagonal belfry and intricate portico , and the 17th-century town hall .the statue in the center of the plaza tell the real story of the town , though .beneath a colony of ever-present pigeon , it depict Gualdim Pais , Grand Master of the portuguese branch of the crusade order of the Knights Templar , to whom the town be grant in 1157 .	from Kathmandu , take a car or bus up the Trisuli River valley -lrb- a adventure in itself -rrb- to Dhunche , the entrance to Langtang National Park -lrb- there be a small fee to enter , so keep the ticket : it may be request en route -rrb- .
Poland 's war-torn and almost incomprehensibly fractured history play out like a epic novel -- occasionally triumphant , frequently sad and tragic .over a millennium , Poland evolve from a huge and impose , economically powerful kingdom to a partition nation that cease to exist on world map for over 120 year , and finally to a people and land at the center of the 20th century 's greatest war and most horrific human tragedy .but Poland have survive , with its culture , language and most of its territory intact , and today Poles look forward with optimism to take they place at the forefront of the new , post-communist Central Europe .	Polands emerge economy today mask the up and downs of its history , include be wipe off the map for over a century but also be one of the most powerful european kingdom at one point .
at the summit be one of the oldest stupa in the world , a immense white mound surmount by a golden cube , on the four side of which be the astonishing all-seeing eye of Buddha .above this rise a tower of 13 diminish golden disk symbolize the 13 step to enlightenment , then a golden royal parasol top by a bell-shaped crown .Strings of prayer flag stretch from the tower 's pinnacle , and around the base be hundred of small prayer wheel .while pilgrim circumambulate the stupa , monkey , dog , and pigeon clamber about and forage for scrap of food offering in small altar set in the foundation .	Freak Street be no longer Kathmandu 's hub for the backpack crowd ; today 's budget traveler seem to be willing to spend a bit more than they hippie predecessor do .
as the Roman empire begin to crumble , however , hun and vandal swarm over the river , and during the early fifth century Aquincum fall to the tribe of Attila .it be believe that the town on the west side of the river be name after Attila 's brother -lrb- or possibly he brother-in-law -rrb- , Buda , who be banish there .when Attila die in 453 the Huns be overthrow and the Avars become the dominant power , occupy the region from the middle of the sixth century to the early ninth century .	the hun and vandal rule the river after the Romans , even name a city after Attila 's brother , until the rise of Avars after Attila die .
in 1897 , in a attempt to curb the worst excess of the big Easy , Alderman Sidney Story create a city ordinance outlaw prostitution everywhere in the city except for a small , specific area just beyond the french quarter , where it could be contain and control .this area , know as Storyville , become a legend in its own time , where the mixture of glamour , depravity , and color in the local brothel attract almost every visit celebrity , and where saloon drinker , gambler , and rake wait they turn could tap they foot to a develop style of music -- jazz .Louis Armstrong start play he bent , nickel-plated cornet in the dive of Storyville .he improvise from evening to daybreak for 15 cent a night .	locate in the french quarter of New Orleans , Storyville attract almost every visit celebrity and be one of the birthplace of jazz , where Louis Armstrong first get he start and develop he bent-horn trumpet playing .
